policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,102,1055,5.600689624901861,1055,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003941154533781728,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,103,1065,5.34388904098887,1065,180,20,True,T1036 - Defense Evasion: Masquerading,0.00022737770046964124,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,104,1075,6.64505429205019,1075,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003130256023148989,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,105,1085,5.343881375039928,1085,180,20,True,T1036 - Defense Evasion: Masquerading,0.0005146286803623739,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,106,1095,6.090298083960079,1095,180,20,True,TA0011 - Command-and-Control,0.0004827851519208384,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,107,1105,5.834067916031927,1105,180,20,True,TA0011 - Command-and-Control,0.000257884803419433,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,108,1115,5.433908583014272,1115,180,20,True,T1036 - Defense Evasion: Masquerading,0.00022521244840821634,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,109,1125,5.764816791983321,1125,180,20,True,T1036 - Defense Evasion: Masquerading,0.00019551468662342312,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,110,1135,6.482554916990921,1135,180,20,True,T1036 - Defense Evasion: Masquerading,0.00018380725974070933,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,111,1145,5.718094708980061,1145,180,20,True,T1036 - Defense Evasion: Masquerading,0.00018810171250702054,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,112,1155,5.945637708064169,1155,180,20,True,T1036 - Defense Evasion: Masquerading,0.0001931385833811414,{}
