policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
exploration_bonus_c0.5,675,30,4.1570920710969634e-05,3.0362211138741858e-05,3.6438482343921815e-05,3.03443770695919e-06,0.0001515031041691147,1.638714660524184e-05,5.5160057264029246e-05,0.22357990906665384,589.2666666666667,585.0,722.0
exploration_bonus_c0.5,720,30,3.810335016699247e-05,2.298885176297529e-05,3.466164133645017e-05,1.6113442120980729e-06,0.00013408401023070688,1.4785089857621493e-05,4.9433203689851253e-05,0.22340164609775187,610.4666666666667,595.0,720.0
exploration_bonus_c0.5,765,30,3.652545954908192e-05,2.3519067744323412e-05,3.1230569880261976e-05,6.133316500231692e-06,0.00013130876750672596,1.627007618622268e-05,5.1507265041173484e-05,0.22308548755981975,615.4666666666667,606.0,718.0
exploration_bonus_c0.5,810,30,3.676840019426742e-05,2.175284384878013e-05,3.5109806375694854e-05,4.4410758070378325e-06,0.00015983547001795852,1.4366583718995951e-05,4.6690765213527595e-05,0.2233830084446111,630.7333333333333,630.0,738.0
exploration_bonus_c0.5,855,30,3.8700210430254824e-05,2.4764204251370065e-05,3.388836343365432e-05,4.666504347847896e-06,0.0001381556451174917,1.4581428812684495e-05,6.144393002437166e-05,0.22343777926846,646.3333333333334,647.0,788.0
exploration_bonus_c0.5,900,30,3.528394061441203e-05,2.0342909201496368e-05,3.3280328472763874e-05,4.733936718823859e-06,0.00013048296199146654,1.4364209602612454e-05,4.610032199479673e-05,0.22356141036287974,662.5333333333333,670.0,798.0
exploration_bonus_c0.5,945,30,3.401175749399687e-05,1.919265006937366e-05,3.67193945092739e-05,1.9791682668634966e-06,0.00015260593591311713,1.1557615531385557e-05,3.8852516454139776e-05,0.2236636158273864,665.7333333333333,668.0,758.0
exploration_bonus_c0.5,990,30,3.314439384518253e-05,1.9978958762640125e-05,3.1126248250562915e-05,9.902003879650664e-07,0.00013994319483461815,1.4713939059893437e-05,4.5162514725130905e-05,0.22359495456624148,657.4,672.0,768.0
exploration_bonus_c0.5,1035,30,3.260193892225174e-05,2.582025550900061e-05,3.099166498077952e-05,6.381920729431183e-07,0.00014490452851069558,1.5803166790909857e-05,3.538428794924202e-05,0.2238736063081325,656.4,675.0,808.0
exploration_bonus_c0.5,1080,30,2.6560339159073306e-05,1.7929056808844725e-05,2.8899309925673398e-05,3.136227050459526e-06,0.00013462313423989226,9.367637144506683e-06,3.289003521070389e-05,0.2238273976383744,661.2666666666667,653.0,796.0
exploration_bonus_c0.5,1125,30,2.8714988550237477e-05,1.972510896100329e-05,2.997402172062572e-05,2.9230474653653185e-06,0.00012518125722511806,1.0105509369542802e-05,3.2733422254374275e-05,0.22437059090799452,658.7333333333333,658.0,748.0
exploration_bonus_c0.5,1170,30,2.6901545208835075e-05,1.7178249958386587e-05,3.146800485269309e-05,2.3106445674329354e-06,0.00013811319982410297,1.0205958332994037e-05,2.8201457690304777e-05,0.22390895007531314,648.8666666666667,672.0,718.0
exploration_bonus_c0.5,1215,30,2.830994353408325e-05,1.73033470715107e-05,3.200025645917501e-05,2.756446735684102e-06,0.0001443857676094591,1.2887081956205332e-05,2.797484148809544e-05,0.22389617115575014,637.6666666666666,648.0,748.0
exploration_bonus_c0.5,1260,30,2.6270185978959308e-05,1.713112058188257e-05,3.447285050262169e-05,3.2946229966901673e-06,0.00017058642092794622,1.0987675407648112e-05,2.5307387246414968e-05,0.22396967886395877,626.2666666666667,606.0,716.0
exploration_bonus_c0.5,1305,30,2.3306922252248074e-05,1.6192803185300594e-05,3.0616592159630514e-05,1.8764157214196274e-06,0.00014551970957082176,7.804297189076879e-06,2.1109148192743762e-05,0.22402279125128904,596.0666666666667,594.0,658.0
exploration_bonus_c0.5,1350,30,2.3478831670748556e-05,1.48671298597191e-05,3.1080780588824556e-05,1.3272035069515797e-06,0.00015129519855693334,8.393565524224118e-06,2.45589411913252e-05,0.22406993756773705,561.4666666666667,585.0,598.0
exploration_bonus_c0.5,1395,30,2.4004833384101938e-05,1.4871581820818416e-05,3.303449436658495e-05,2.5619946912932654e-06,0.0001499925609530227,9.962666500393298e-06,2.038189811883569e-05,0.22400425816540784,533.6,536.0,596.0
exploration_bonus_c0.5,1440,30,2.2158193642801423e-05,1.485941674514279e-05,2.6483900143195235e-05,6.835715969998651e-07,0.00011113034798281937,8.540176326290604e-06,2.1835216093202313e-05,0.2241452561860151,498.2,478.0,558.0
exploration_bonus_c0.5,1485,30,2.070984121782135e-05,1.2889722322466517e-05,2.4409835241524103e-05,2.006495057045366e-06,0.00010048716639939677,8.71630251418022e-06,1.877847022225597e-05,0.22444355697193494,454.26666666666665,467.0,488.0
exploration_bonus_c0.5,1530,30,1.7280069198852114e-05,1.043723647801493e-05,2.2420212468121434e-05,4.069550725434375e-06,9.042013679655707e-05,6.126202024766476e-06,1.3693028910477274e-05,0.2244108752266669,402.8,416.0,418.0
exploration_bonus_c0.5,1575,30,1.7265925854105468e-05,9.794966154730226e-06,2.4232560431771372e-05,1.6394299229376878e-06,0.00010410074413159617,5.134030519505852e-06,1.4313505199910406e-05,0.22446796367100752,343.3333333333333,346.0,348.0
exploration_bonus_c0.5,1620,30,8.218607762534262e-06,6.900627812184223e-06,5.407744725283399e-06,1.8550799696554598e-06,2.5067271995769385e-05,3.5974967674126106e-06,1.1703191376388552e-05,0.22469925035255095,293.53333333333336,284.0,316.0
exploration_bonus_c0.5,1665,30,4.96677893044119e-06,4.208768492136584e-06,3.479109753019247e-06,6.827296052245868e-07,1.463263843595112e-05,2.302298678391358e-06,7.355761448372509e-06,0.22452246869285072,233.6,236.0,236.0
exploration_bonus_c0.5,1710,30,2.860112001286372e-06,2.4998533953592174e-06,1.6076848643048046e-06,7.240164803128954e-07,8.576217619215817e-06,1.9013219012275682e-06,3.3394804621517697e-06,0.2247554610223828,155.4,156.0,156.0
exploration_bonus_c0.5,1755,30,3.1083532679846294e-06,2.364350362724563e-06,2.1823709671159866e-06,8.784955051052269e-07,8.76974763491204e-06,1.3750384126187025e-06,3.7995259895375626e-06,0.22467850320751176,75.93333333333334,76.0,76.0
exploration_bonus_c0.5,1798,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247048444891971,0.0,0.0,0.0
