policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,28,1260,7.808751165983267,1260,180,20,True,T1595 - Reconnaissance: Active Scanning,4.918328988613543e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,29,1305,10.110773249994963,1305,180,20,True,T1595 - Reconnaissance: Active Scanning,5.187288664715757e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,30,1350,8.489692458999343,1350,180,20,True,T1584.005 - Resource Development: Build/Compromise Botnet,5.4506581068324055e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,31,1395,9.151343667064793,1395,180,20,True,T1498.002 - Impact: Reflection/Amplification Attack,6.006600025224686e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,32,1440,7.629853582940996,1440,180,20,True,T1571 - Defense Evasion: Non-Standard Port,7.006961910198854e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,33,1485,8.924867709050886,1485,180,20,True,T1498.002 - Impact: Reflection/Amplification Attack,7.201525115558368e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,34,1530,8.25782783399336,1530,180,20,True,T1498.002 - Impact: Reflection/Amplification Attack,7.398631739907103e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,35,1575,8.77637183398474,1575,180,20,True,T1584.005 - Resource Development: Build/Compromise Botnet,7.164137472368024e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,36,1620,8.307901332969777,1620,180,20,True,T1498.001 - Impact: Direct Network Flood,5.285251842382149e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,37,1665,8.50189816695638,1665,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,5.393005465859286e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,38,1710,9.12531554105226,1710,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,5.339438093215327e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,39,1755,8.340957500040531,1755,180,20,True,T1595 - Reconnaissance: Active Scanning,7.44607068856583e-05,"{""c"": 0.25}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,1,45,1.3087027500150725,45,45,20,False,T1571 - Defense Evasion: Non-Standard Port,0.00013575569833673576,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,2,90,1.6113536250777543,90,60,20,True,T1595 - Reconnaissance: Active Scanning,0.00011584567077475405,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,3,135,2.089618625002913,135,76,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00012102257567150779,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,4,180,2.9962626670021564,180,91,20,True,T1595 - Reconnaissance: Active Scanning,0.00012187895446484744,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,5,225,3.4619500000262633,225,96,20,True,T1595 - Reconnaissance: Active Scanning,0.00014543815521819345,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,6,270,3.012779667042196,270,96,20,True,T1595 - Reconnaissance: Active Scanning,0.00014690999752625487,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,7,315,3.2622472499497235,315,96,20,True,T1595 - Reconnaissance: Active Scanning,0.0001466662051934803,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,8,360,3.4021123750135303,360,109,20,True,T1595 - Reconnaissance: Active Scanning,0.0001368101241361436,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,9,405,3.994857084006071,405,121,20,True,T1595 - Reconnaissance: Active Scanning,0.00014302402050781816,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,10,450,3.739363875007257,450,121,20,True,T1595 - Reconnaissance: Active Scanning,0.0001386521335587993,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,11,495,4.342938749934547,495,121,20,True,T1595 - Reconnaissance: Active Scanning,0.0001359632425900384,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,12,540,4.418504750006832,540,121,20,True,T1595 - Reconnaissance: Active Scanning,0.00013479188935698727,"{""c"": 0.5}"
